customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Probability_percent,Risk_Level,Retention_Action
3874-EQOEP,Male,0,No,No,7,Fiber optic,No,No,Month-to-month,No,Mailed check,95.0,655.5,1,0.6806915067274314,68.06915067274313,Medium Risk,Protective Engagement
1679-JRFBR,Female,0,Yes,Yes,70,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),108.15,7930.55,0,0.11622017697723387,11.622017697723388,Low Risk,Regular engagement
9073-ZZIAY,Male,0,Yes,Yes,62,DSL,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,0.012266553225830205,1.2266553225830206,Low Risk,Regular engagement
3077-RSNTJ,Female,0,Yes,Yes,6,No,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,0.13271753432222214,13.271753432222214,Low Risk,Regular engagement
6551-GNYDG,Female,0,Yes,Yes,14,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,0.5122989112193873,51.22989112193873,Medium Risk,Protective Engagement
9167-APMXZ,Female,0,No,No,22,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,0.5843271276695814,58.43271276695814,Medium Risk,Protective Engagement
2749-CTKAJ,Male,0,Yes,Yes,22,No,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,0.035295127174881626,3.5295127174881626,Low Risk,Regular engagement
6371-NZYEG,Male,0,Yes,Yes,16,DSL,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,0.05023362444372407,5.023362444372407,Low Risk,Regular engagement
7554-NEWDD,Male,0,No,No,10,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,0.046757320852158286,4.675732085215829,Low Risk,Regular engagement
8992-VONJD,Female,0,No,Yes,13,DSL,Yes,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,0.22192311858024855,22.192311858024855,Low Risk,Regular engagement
0867-MKZVY,Female,0,Yes,No,20,Fiber optic,Yes,No,Month-to-month,No,Electronic check,82.4,1592.35,1,0.42010127441820705,42.01012744182071,Medium Risk,Protective Engagement
4482-EWFMI,Female,0,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,0.6956361341820901,69.56361341820902,Medium Risk,Protective Engagement
4648-YPBTM,Male,0,No,No,53,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,0.03010855491514988,3.0108554915149877,Low Risk,Regular engagement
2907-ILJBN,Female,0,Yes,Yes,11,No,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,0.05560305550263374,5.560305550263374,Low Risk,Regular engagement
6345-FZOQH,Male,0,Yes,No,69,No,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,0.0027446103087449734,0.27446103087449736,Low Risk,Regular engagement
3376-BMGFE,Female,0,No,No,4,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,0.5834302256927896,58.34302256927896,Medium Risk,Protective Engagement
5997-OPVFA,Male,0,Yes,No,72,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,0.01635241327238977,1.635241327238977,Low Risk,Regular engagement
3445-HXXGF,Male,1,Yes,No,58,DSL,No,No,Month-to-month,Yes,Electronic check,45.3,2651.2,1,0.18435916672502392,18.43591667250239,Low Risk,Regular engagement
1159-WFSGR,Female,0,Yes,Yes,16,No,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,0,0.1142256649875517,11.42256649875517,Low Risk,Regular engagement
7654-YWJUF,Male,0,Yes,No,43,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,0.08801229728074518,8.801229728074517,Low Risk,Regular engagement
1875-QIVME,Female,0,Yes,No,2,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,1,0.76774334598272,76.77433459827199,High Risk,Immediate retention intervention
6727-IOTLZ,Male,0,Yes,No,14,DSL,No,Yes,Two year,No,Mailed check,81.95,1181.75,0,0.0715299277333081,7.15299277333081,Low Risk,Regular engagement
0691-JVSYA,Female,0,Yes,No,53,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),94.85,5000.2,1,0.21257802110520235,21.257802110520235,Low Risk,Regular engagement
5918-VUKWP,Female,0,No,No,32,No,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0,0.024962984954814298,2.4962984954814296,Low Risk,Regular engagement
1744-JHKYS,Female,0,Yes,No,34,No,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0,0.08962095391762259,8.96209539176226,Low Risk,Regular engagement
2656-FMOKZ,Female,1,No,No,15,Fiber optic,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,1,0.6293849413347429,62.938494133474286,Medium Risk,Protective Engagement
2070-FNEXE,Female,1,No,No,7,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,1,0.39386382147286747,39.386382147286746,Low Risk,Regular engagement
5947-SGKCL,Female,0,Yes,Yes,15,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,0.5975148166204001,59.75148166204001,Medium Risk,Protective Engagement
3712-PKXZA,Male,0,Yes,No,61,No,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0,0.009878717310611863,0.9878717310611863,Low Risk,Regular engagement
6317-YPKDH,Female,0,No,No,1,DSL,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,0.42046418824967785,42.04641882496779,Medium Risk,Protective Engagement
6582-OIVSP,Female,0,No,No,1,DSL,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,0.34556427671618234,34.55642767161823,Low Risk,Regular engagement
9367-WXLCH,Male,0,No,No,8,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1,0.604588939775261,60.458893977526095,Medium Risk,Protective Engagement
5524-KHNJP,Male,0,Yes,Yes,33,DSL,Yes,No,One year,No,Credit card (automatic),74.75,2453.3,0,0.0626096533217194,6.26096533217194,Low Risk,Regular engagement
1918-ZBFQJ,Female,0,No,No,13,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,1,0.5715135949419756,57.151359494197564,Medium Risk,Protective Engagement
1024-GUALD,Female,0,Yes,No,1,DSL,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,0.6538383304774252,65.38383304774253,Medium Risk,Protective Engagement
4827-USJHP,Male,0,No,No,20,DSL,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,0,0.23053405561410953,23.05340556141095,Low Risk,Regular engagement
8167-GJLRN,Male,0,No,No,3,DSL,No,Yes,Month-to-month,No,Electronic check,30.4,82.15,0,0.446830569949409,44.6830569949409,Medium Risk,Protective Engagement
0956-SYCWG,Female,0,No,No,13,No,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,0,0.0839227159393194,8.39227159393194,Low Risk,Regular engagement
8017-UVSZU,Female,0,Yes,No,40,DSL,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,0,0.10961873752285732,10.961873752285731,Low Risk,Regular engagement
7100-FQPRV,Male,0,Yes,Yes,43,DSL,Yes,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,0,0.046882128209530714,4.688212820953072,Low Risk,Regular engagement
2472-OVKUP,Male,0,Yes,No,6,Fiber optic,No,No,Month-to-month,Yes,Electronic check,91.0,531.0,1,0.6729637265766246,67.29637265766246,Medium Risk,Protective Engagement
2984-RGEYA,Female,0,Yes,Yes,69,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,0,0.0019981275659504308,0.19981275659504308,Low Risk,Regular engagement
9680-NIAUV,Female,0,Yes,Yes,72,Fiber optic,Yes,No,Two year,No,Credit card (automatic),109.7,8129.3,0,0.04028304576881173,4.028304576881173,Low Risk,Regular engagement
2146-EGVDT,Male,0,Yes,Yes,59,No,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,0,0.003181457502917273,0.3181457502917273,Low Risk,Regular engagement
2604-IJPDU,Female,0,Yes,No,20,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,1901.65,0,0.3845112297316469,38.45112297316469,Low Risk,Regular engagement
9178-JHUVJ,Male,0,Yes,Yes,24,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,0,0.031391966419599716,3.1391966419599715,Low Risk,Regular engagement
6168-YBYNP,Male,0,No,No,59,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,0,0.378976922667098,37.8976922667098,Low Risk,Regular engagement
7255-SSFBC,Male,0,Yes,Yes,72,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,0,0.05774746847699411,5.774746847699411,Low Risk,Regular engagement
3645-DEYGF,Male,0,No,Yes,1,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,0,0.15735812055865459,15.735812055865459,Low Risk,Regular engagement
9323-HGFWY,Female,0,Yes,No,27,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,0,0.2015959518413235,20.15959518413235,Low Risk,Regular engagement
8544-GOQSH,Female,0,No,No,14,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,0,0.36952657792350724,36.95265779235072,Low Risk,Regular engagement
3363-DTIVD,Male,0,Yes,Yes,71,Fiber optic,Yes,No,Two year,No,Electronic check,105.55,7405.5,0,0.0633061851990676,6.33061851990676,Low Risk,Regular engagement
7018-WBJNK,Male,0,No,Yes,13,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,0,0.5302255012924181,53.02255012924181,Medium Risk,Protective Engagement
9142-KZXOP,Male,0,No,No,44,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,0,0.19979337904359898,19.979337904359898,Low Risk,Regular engagement
7674-YTAFD,Female,0,No,No,33,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),79.95,2684.85,0,0.14134844100486907,14.134844100486907,Low Risk,Regular engagement
6348-SNFUS,Male,0,Yes,Yes,72,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,0,0.00810157938753234,0.810157938753234,Low Risk,Regular engagement
1285-OKIPP,Male,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,79.9,79.9,1,0.675253359548482,67.5253359548482,Medium Risk,Protective Engagement
7825-ECJRF,Female,0,No,No,19,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,1,0.48064270166346523,48.064270166346525,Medium Risk,Protective Engagement
1347-KTTTA,Male,0,Yes,No,64,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,0,0.12157843515404904,12.157843515404904,Low Risk,Regular engagement
7841-TZDMQ,Male,0,No,No,2,DSL,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,1,0.3970974112493437,39.709741124934375,Low Risk,Regular engagement
4195-NZGTA,Female,0,No,No,1,DSL,No,No,Month-to-month,No,Electronic check,25.25,25.25,0,0.5573188006165882,55.73188006165882,Medium Risk,Protective Engagement
7157-SMCFK,Male,0,No,Yes,61,No,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,0,0.0030479094726017586,0.30479094726017586,Low Risk,Regular engagement
4709-LKHYG,Female,0,Yes,Yes,29,No,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,0,0.03408370801392085,3.408370801392085,Low Risk,Regular engagement
2504-DSHIH,Male,1,Yes,No,23,Fiber optic,No,No,Month-to-month,No,Electronic check,86.8,1975.85,0,0.6093485645746043,60.93485645746043,Medium Risk,Protective Engagement
0699-NDKJM,Female,0,Yes,No,57,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,0,0.12294882023264612,12.294882023264613,Low Risk,Regular engagement
9286-BHDQG,Male,0,Yes,Yes,72,DSL,Yes,Yes,Two year,No,Credit card (automatic),45.25,3139.8,0,0.0035825890158517238,0.3582589015851724,Low Risk,Regular engagement
0230-WEQUW,Male,0,Yes,No,66,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.6,3789.2,0,0.012488960715343065,1.2488960715343065,Low Risk,Regular engagement
2040-LDIWQ,Male,0,Yes,Yes,65,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,0,0.022756723805743072,2.2756723805743073,Low Risk,Regular engagement
6496-JDSSB,Female,0,No,No,8,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,0,0.6140494521987488,61.40494521987488,Medium Risk,Protective Engagement
9408-SSNVZ,Female,0,No,No,4,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,1,0.6774859157254056,67.74859157254056,Medium Risk,Protective Engagement
4443-EMBNA,Female,0,Yes,No,71,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,0,0.003338283999361286,0.3338283999361286,Low Risk,Regular engagement
6469-MRVET,Male,0,Yes,Yes,1,No,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,0,0.1589774854531322,15.89774854531322,Low Risk,Regular engagement
0742-MOABM,Male,0,Yes,No,4,DSL,No,Yes,Month-to-month,No,Mailed check,50.05,179.35,1,0.2532536163030595,25.32536163030595,Low Risk,Regular engagement
5961-VUSRV,Female,0,No,No,12,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,0,0.08709050589876521,8.709050589876522,Low Risk,Regular engagement
6778-JFCMK,Male,0,No,No,24,DSL,Yes,No,One year,Yes,Mailed check,50.6,1288.75,0,0.22234824732108646,22.234824732108645,Low Risk,Regular engagement
6341-JVQGF,Female,0,Yes,Yes,31,DSL,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,0,0.07281272834639906,7.281272834639905,Low Risk,Regular engagement
2232-DMLXU,Female,0,Yes,No,1,DSL,No,No,Month-to-month,No,Mailed check,55.2,55.2,1,0.4038239489276783,40.382394892767834,Medium Risk,Protective Engagement
4811-JBUVU,Male,0,No,No,30,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,0,0.43414755406400674,43.41475540640067,Medium Risk,Protective Engagement
0945-TSONX,Female,0,Yes,Yes,47,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,0,0.026585804697323155,2.6585804697323154,Low Risk,Regular engagement
2651-ZCBXV,Male,0,No,No,54,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,0,0.0770869585222005,7.708695852220051,Low Risk,Regular engagement
3316-UWXUY,Male,0,No,No,50,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,0,0.15974268804163716,15.974268804163716,Low Risk,Regular engagement
8937-RDTHP,Male,0,No,No,1,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,84.6,84.6,1,0.5939658563722267,59.396585637222664,Medium Risk,Protective Engagement
7083-MIOPC,Female,0,No,No,72,No,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1566.9,0,0.0021000983254666,0.21000983254666003,Low Risk,Regular engagement
1984-GPTEH,Female,0,No,No,29,No,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702.0,0,0.10719358253867388,10.719358253867387,Low Risk,Regular engagement
1251-KRREG,Male,0,No,No,2,DSL,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,1,0.4634187498057104,46.34187498057104,Medium Risk,Protective Engagement
0621-JFHOL,Female,0,No,No,10,DSL,No,Yes,Two year,Yes,Mailed check,29.6,299.05,0,0.1391044612789066,13.91044612789066,Low Risk,Regular engagement
9903-LYSAB,Male,0,Yes,No,18,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,0,0.6595826527268008,65.95826527268008,Medium Risk,Protective Engagement
0094-OIFMO,Female,1,No,No,11,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.0,1120.3,1,0.7303226311705958,73.03226311705959,High Risk,Immediate retention intervention
9227-UAQFT,Male,0,No,No,16,No,No internet service,No internet service,Two year,No,Mailed check,19.75,284.35,0,0.029645429250961957,2.964542925096196,Low Risk,Regular engagement
7301-ABVAD,Female,0,No,No,72,DSL,No,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,0,0.015645789169409202,1.56457891694092,Low Risk,Regular engagement
6614-FHDBO,Male,0,No,No,72,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,0,0.0520765503508538,5.20765503508538,Low Risk,Regular engagement
7576-ASEJU,Female,0,Yes,Yes,41,DSL,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,0,0.05088637744271543,5.088637744271543,Low Risk,Regular engagement
9058-HRZSV,Female,1,Yes,No,65,Fiber optic,Yes,No,Month-to-month,No,Electronic check,94.4,6126.15,0,0.16644910123398018,16.64491012339802,Low Risk,Regular engagement
4522-AKYLR,Female,1,No,No,13,DSL,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,0,0.384379756138323,38.4379756138323,Low Risk,Regular engagement
0221-WMXNQ,Male,1,No,No,4,Fiber optic,Yes,No,Month-to-month,No,Electronic check,75.35,273.4,0,0.5267870066418996,52.67870066418996,Medium Risk,Protective Engagement
0303-UNCIP,Male,0,No,No,41,DSL,No,No,One year,No,Mailed check,65.0,2531.8,0,0.09134666628433678,9.134666628433678,Low Risk,Regular engagement
9947-OTFQU,Male,1,No,No,15,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,1,0.5941768276880214,59.41768276880214,Medium Risk,Protective Engagement
0322-YINQP,Male,0,No,No,1,DSL,Yes,No,Month-to-month,Yes,Mailed check,48.55,48.55,1,0.3503582010155417,35.03582010155417,Low Risk,Regular engagement
0959-WHOKV,Male,0,No,No,42,Fiber optic,Yes,No,One year,Yes,Electronic check,99.0,4298.45,0,0.2602095208875739,26.020952088757387,Low Risk,Regular engagement
4075-JFPGR,Female,0,Yes,No,51,Fiber optic,Yes,No,One year,Yes,Electronic check,93.5,4619.55,0,0.1551061520264395,15.51061520264395,Low Risk,Regular engagement
4629-NRXKX,Female,0,Yes,Yes,2,Fiber optic,No,No,Month-to-month,No,Electronic check,70.4,147.15,1,0.5579849710839616,55.79849710839616,Medium Risk,Protective Engagement
9514-JDSKI,Male,1,Yes,No,1,DSL,No,No,Month-to-month,No,Electronic check,40.2,40.2,1,0.6146388886623528,61.46388886623528,Medium Risk,Protective Engagement
3282-ZISZV,Male,0,No,Yes,32,DSL,No,Yes,One year,No,Credit card (automatic),83.7,2633.3,0,0.07972491708104879,7.9724917081048785,Low Risk,Regular engagement
3675-YDUPJ,Male,0,No,No,10,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,193.05,0,0.18725003560926193,18.725003560926194,Low Risk,Regular engagement
4111-BNXIF,Female,0,Yes,Yes,67,DSL,No,Yes,Two year,Yes,Electronic check,59.55,4103.9,0,0.029175064378121698,2.9175064378121696,Low Risk,Regular engagement
7017-VFHAY,Female,0,Yes,Yes,61,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,0,0.03711884359392345,3.711884359392345,Low Risk,Regular engagement
6655-LHBYW,Male,0,No,No,50,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),114.35,5791.1,0,0.11319864194610253,11.319864194610254,Low Risk,Regular engagement
4959-JOSRX,Female,0,Yes,No,2,DSL,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,1,0.4070524994447274,40.70524994447274,Medium Risk,Protective Engagement
5046-NUHWD,Female,1,Yes,No,29,DSL,Yes,No,Month-to-month,Yes,Electronic check,45.0,1228.65,0,0.35226242973432026,35.22624297343203,Low Risk,Regular engagement
7273-TEFQD,Male,1,No,No,3,DSL,No,No,Month-to-month,Yes,Electronic check,41.15,132.2,1,0.6990935008256033,69.90935008256032,Medium Risk,Protective Engagement
3606-TWKGI,Male,1,No,No,13,Fiber optic,No,No,Month-to-month,Yes,Electronic check,106.9,1364.3,1,0.761044269247225,76.1044269247225,High Risk,Immediate retention intervention
7529-ZDFXI,Male,1,Yes,No,57,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.85,4925.35,0,0.41357328370814794,41.35732837081479,Medium Risk,Protective Engagement
7605-BDWDC,Female,0,No,No,31,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.85,1520.1,0,0.044349334913999734,4.434933491399973,Low Risk,Regular engagement
1950-KSVVJ,Female,0,Yes,No,45,Fiber optic,Yes,Yes,One year,No,Mailed check,113.3,5032.25,0,0.1373062934148244,13.73062934148244,Low Risk,Regular engagement
0123-CRBRT,Female,0,Yes,Yes,61,DSL,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,0,0.014479591345261111,1.4479591345261111,Low Risk,Regular engagement
6292-TOSSS,Male,0,No,No,50,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9,1195.25,0,0.00823677151733217,0.8236771517332171,Low Risk,Regular engagement
